id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,cluster label
1997,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1998,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1999,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2000,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2001,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2002,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2003,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2004,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2005,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2006,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2007,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2008,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2009,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2010,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2011,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2012,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2013,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2014,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2015,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2016,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2017,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2018,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2019,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2020,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2021,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2022,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2023,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2024,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2025,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2026,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2027,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2028,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2029,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2030,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2031,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2032,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2033,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2034,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2035,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2036,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2037,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2038,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2039,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2040,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2041,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2042,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2043,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2044,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2045,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2046,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2047,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2048,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2049,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2050,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2051,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2052,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2053,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2054,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2055,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2056,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2057,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2058,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2059,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2060,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2061,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2062,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2063,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2064,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2065,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2066,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2067,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2068,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2069,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2070,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2071,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2072,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2073,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2074,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2075,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2076,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2077,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2078,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2079,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2080,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2081,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2082,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2083,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2084,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2085,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2086,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2087,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2088,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2089,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2090,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2091,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2092,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2093,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2094,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2095,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2096,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2097,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2098,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2099,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2100,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2101,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2102,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2103,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2104,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2105,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2106,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2107,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2108,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2109,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2110,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2111,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2112,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2113,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2114,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2115,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2116,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2117,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2118,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2119,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2120,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2121,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2122,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2123,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2124,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2125,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2126,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2127,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2128,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2129,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2130,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2131,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2132,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2133,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2134,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2135,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2136,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2137,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2138,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2139,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2140,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2141,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2142,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2143,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2144,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
2145,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011415525,0.011415525,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
